TenPct_GEleftX	TenPct_GEleftY	TenPct_GEleftZ	TwentyFivePct_GEleftY	TwentyFivePct_GEleftZ	FiftyPct_GEleftX	FiftyPct_GEleftY	FiftyPct_GEleftZ	SeventyFivePct_GEleftX	SeventyFivePct_GEleftY	SeventyFivePct_GEleftZ	NinetyPct_GEleftX	NinetyPct_GEleftY	NinetyPct_GEleftZ	TwentyFivePct_GEleftX
0.422	0.8590000000000001	0.156	0.8590000000000001	0.195	0.422	0.8590000000000001	0.195	0.422	0.8590000000000001	0.195	0.438	0.867	0.195	0.422
0.43	0.863	0.14800000000000002	0.867	0.152	0.434	0.867	0.156	0.438	0.871	0.16	0.441	0.875	0.16	0.434
0.371	0.813	0.066	0.84	0.16	0.43	0.8590000000000001	0.199	0.457	0.887	0.23	0.477	0.918	0.273	0.398
0.328	0.82	0.14800000000000002	0.8440000000000001	0.16399999999999998	0.414	0.875	0.188	0.441	0.902	0.207	0.465	0.934	0.227	0.379
0.31260000000000004	0.8440000000000001	0.09760000000000002	0.875	0.121	0.371	0.902	0.145	0.406	0.934	0.168	0.4534000000000005	0.957	0.188	0.336
0.402	0.852	0.07	0.883	0.07400000000000001	0.41	0.895	0.086	0.418	0.91	0.098	0.465	0.91	0.13699999999999998	0.406
0.32	0.836	0.098	0.855	0.121	0.406	0.887	0.141	0.441	0.918	0.16399999999999998	0.465	0.949	0.184	0.371
0.371	0.836	0.07400000000000001	0.863	0.094	0.406	0.883	0.121	0.441	0.914	0.141	0.473	0.938	0.16399999999999998	0.391
0.336	0.8276	0.098	0.852	0.117	0.418	0.883	0.13699999999999998	0.449	0.918	0.152	0.477	0.941	0.17600000000000002	0.3670000000000001
0.289	0.836	0.07	0.855	0.109	0.406	0.883	0.145	0.438	0.922	0.184	0.457	0.961	0.203	0.35200000000000004
0.258	0.863	0.117	0.879	0.129	0.375	0.902	0.156	0.402	0.938	0.191	0.414	0.969	0.215	0.289
0.297	0.828	0.125	0.852	0.13699999999999998	0.402	0.887	0.16399999999999998	0.445	0.91	0.191	0.4734000000000005	0.945	0.207	0.355
0.387	0.82	0.133	0.848	0.16	0.406	0.879	0.168	0.457	0.8909999999999999	0.191	0.488	0.902	0.215	0.398
0.355	0.836	0.16	0.852	0.172	0.414	0.873	0.191	0.434	0.898	0.203	0.445	0.922	0.219	0.387
0.309	0.836	0.098	0.8590000000000001	0.133	0.426	0.871	0.156	0.453	0.8909999999999999	0.168	0.4920000000000001	0.938	0.188	0.406
0.414	0.809	0.16399999999999998	0.828	0.184	0.445	0.848	0.203	0.465	0.871	0.227	0.484	0.8909999999999999	0.246	0.43
0.328	0.84	0.129	0.8590000000000001	0.168	0.391	0.883	0.199	0.414	0.91	0.223	0.43440000000000056	0.938	0.242	0.363
0.32	0.828	0.168	0.8590000000000001	0.195	0.375	0.887	0.211	0.406	0.91	0.231	0.438	0.938	0.258	0.35200000000000004
0.379	0.8320000000000001	0.199	0.8440000000000001	0.211	0.402	0.867	0.227	0.41	0.8909999999999999	0.242	0.426	0.91	0.258	0.391
0.266	0.855	0.172	0.879	0.191	0.332	0.906	0.207	0.3670000000000001	0.934	0.227	0.391	0.957	0.242	0.289
0.313	0.82	0.17600000000000002	0.8440000000000001	0.195	0.41	0.867	0.215	0.43	0.898	0.234	0.449	0.93	0.25	0.379
0.328	0.816	0.191	0.8440000000000001	0.207	0.402	0.871	0.227	0.434	0.898	0.242	0.461	0.93	0.258	0.363
0.324	0.82	0.172	0.8440000000000001	0.195	0.395	0.873	0.219	0.422	0.898	0.242	0.441	0.934	0.266	0.359
0.313	0.813	0.188	0.848	0.203	0.371	0.883	0.223	0.422	0.91	0.246	0.465	0.938	0.266	0.332
0.313	0.828	0.199	0.848	0.23	0.383	0.871	0.25	0.406	0.895	0.273	0.434	0.918	0.297	0.348
0.281	0.828	0.18	0.867	0.203	0.355	0.887	0.227	0.395	0.918	0.246	0.453	0.945	0.277	0.305
0.32	0.836	0.156	0.8590000000000001	0.17600000000000002	0.391	0.883	0.195	0.414	0.914	0.211	0.434	0.938	0.234	0.355
0.332	0.8440000000000001	0.141	0.875	0.156	0.398	0.887	0.168	0.406	0.902	0.184	0.473	0.926	0.195	0.363
0.34	0.828	0.156	0.848	0.17600000000000002	0.395	0.871	0.211	0.414	0.895	0.281	0.438	0.914	0.34	0.3670000000000001
0.3670000000000001	0.82	0.10470000000000003	0.848	0.125	0.426	0.875	0.14800000000000002	0.453	0.895	0.191	0.5	0.922	0.211	0.391
0.305	0.8590000000000001	0.086	0.883	0.109	0.375	0.898	0.13699999999999998	0.402	0.93	0.188	0.414	0.953	0.211	0.332
0.383	0.8320000000000001	0.133	0.852	0.141	0.402	0.883	0.156	0.434	0.8909999999999999	0.199	0.469	0.898	0.258	0.395
0.3396000000000001	0.8240000000000001	0.211	0.8440000000000001	0.242	0.379	0.867	0.273	0.398	0.8909999999999999	0.297	0.418	0.914	0.32	0.359
0.316	0.797	0.18	0.84	0.207	0.383	0.871	0.238	0.418	0.906	0.273	0.453	0.941	0.316	0.348
0.324	0.797	0.18	0.8320000000000001	0.207	0.398	0.863	0.234	0.438	0.895	0.285	0.473	0.93	0.34	0.363
0.383	0.773	0.242	0.8009999999999999	0.262	0.445	0.8240000000000001	0.281	0.465	0.848	0.309	0.484	0.871	0.35200000000000004	0.414
0.35200000000000004	0.789	0.254	0.809	0.285	0.3965	0.8320000000000001	0.32	0.422	0.8590000000000001	0.35200000000000004	0.453	0.887	0.387	0.375
-0.563	0.8009999999999999	0.117	0.8320000000000001	0.23	0.309	0.867	0.293	0.35200000000000004	0.91	0.332	0.375	0.961	0.379	-0.039
-0.789	0.645	-0.324	0.738	-0.188	-0.508	0.8590000000000001	-0.109	-0.324	0.965	-0.031	-0.266	0.988	0.125	-0.696
-0.398	0.875	-0.332	0.938	-0.203	-0.316	0.961	-0.145	-0.266	0.984	-0.09	-0.234	1.008	-0.043	-0.371
-0.414	0.93	-0.211	0.934	-0.191	-0.379	0.945	-0.16399999999999998	-0.285	0.965	-0.152	-0.266	0.973	-0.129	-0.398
-0.305	0.961	-0.203	0.965	-0.184	-0.289	0.969	-0.18	-0.281	0.973	-0.172	-0.277	0.977	-0.16399999999999998	-0.294
-0.289	0.965	-0.211	0.969	-0.203	-0.266	0.973	-0.195	-0.262	0.977	-0.184	-0.254	0.98	-0.17600000000000002	-0.277
-0.277	0.961	-0.258	0.965	-0.23	-0.25	0.977	-0.184	-0.23	0.98	-0.16399999999999998	-0.207	0.984	-0.156	-0.258
-0.285	0.957	-0.254	0.977	-0.203	-0.242	0.98	-0.18	-0.223	0.984	-0.156	-0.215	0.988	-0.14800000000000002	-0.258
-0.313	0.961	-0.219	0.98	-0.14800000000000002	-0.262	0.98	-0.145	-0.254	0.984	-0.141	-0.238	0.988	-0.125	-0.262
-0.258	0.977	-0.203	0.984	-0.14800000000000002	-0.234	0.988	-0.121	-0.219	0.992	-0.117	-0.203	0.996	-0.113	-0.242
-0.28539999999999993	0.961	-0.223	0.973	-0.204	-0.238	0.98	-0.18	-0.23	0.984	-0.172	-0.223	0.988	-0.16399999999999998	-0.258
-0.266	0.969	-0.195	0.977	-0.18	-0.242	0.98	-0.16399999999999998	-0.227	0.984	-0.156	-0.211	0.992	-0.14800000000000002	-0.258
-0.27	0.973	-0.219	0.977	-0.211	-0.258	0.98	-0.168	-0.238	0.98	-0.152	-0.219	0.984	-0.152	-0.262
-0.254	0.973	-0.219	0.977	-0.207	-0.223	0.977	-0.207	-0.219	0.988	-0.156	-0.211	0.996	-0.06569999999999959	-0.23
-0.258	0.973	-0.199	0.977	-0.191	-0.258	0.98	-0.156	-0.246	0.98	-0.156	-0.238	0.984	-0.152	-0.258
-0.262	0.945	-0.32	0.969	-0.25	-0.242	0.977	-0.201	-0.234	0.984	-0.172	-0.227	0.988	-0.129	-0.254
-0.27	0.953	-0.289	0.965	-0.25	-0.25	0.973	-0.215	-0.246	0.988	-0.113	-0.238	0.992	-0.109	-0.258
-0.266	0.965	-0.254	0.973	-0.211	-0.25	0.977	-0.18	-0.238	0.98	-0.156	-0.227	0.984	-0.14800000000000002	-0.258
-0.305	0.922	-0.35200000000000004	0.969	-0.195	-0.27	0.969	-0.18	-0.262	0.977	-0.168	-0.258	0.98	-0.133	-0.281
-0.266	0.961	-0.266	0.965	-0.23	-0.258	0.984	-0.129	-0.258	0.984	-0.129	-0.25359999999999944	0.984	-0.121	-0.262
-0.266	0.961	-0.27	0.965	-0.223	-0.258	0.969	-0.219	-0.254	0.969	-0.215	-0.242	0.977	-0.207	-0.262
-0.277	0.973	-0.18	0.977	-0.172	-0.258	0.98	-0.156	-0.25	0.984	-0.141	-0.238	0.988	-0.121	-0.266
-0.301	0.965	-0.16	0.973	-0.145	-0.277	0.98	-0.117	-0.262	0.988	-0.098	-0.25	0.996	-0.08199999999999999	-0.293
-0.387	0.938	-0.18	0.941	-0.168	-0.3670000000000001	0.945	-0.16399999999999998	-0.324	0.965	-0.133	-0.273	0.984	-0.102	-0.379
-0.3670000000000001	0.914	-0.277	0.965	-0.195	-0.297	0.973	-0.145	-0.289	0.977	-0.125	-0.262	0.988	-0.117	-0.317
-0.445	0.879	-0.27	0.922	-0.223	-0.328	0.961	-0.133	-0.285	0.984	-0.09	-0.262	1.004	-0.012	-0.395
0.10160000000000002	0.836	-0.172	0.871	-0.109	0.324	0.926	-0.066	0.441	0.984	-0.012	0.48	0.996	0.086	0.152
0.332	0.758	-0.027000000000000003	0.77	0.031	0.535	0.8009999999999999	0.152	0.5589999999999999	0.871	0.23	0.578	0.93	0.242	0.469
0.461	0.813	0.078	0.8320000000000001	0.094	0.488	0.8440000000000001	0.109	0.504	0.8590000000000001	0.129	0.52	0.879	0.14800000000000002	0.477
0.48	0.836	-0.023	0.836	-0.004	0.5	0.8440000000000001	0.07400000000000001	0.508	0.855	0.09	0.512	0.863	0.094	0.484
0.488	0.855	0.0	0.8590000000000001	0.0	0.4920000000000001	0.8590000000000001	0.0	0.4920000000000001	0.8590000000000001	0.0	0.4920000000000001	0.8590000000000001	0.004	0.4920000000000001
0.473	0.855	-0.039	0.8590000000000001	-0.02	0.477	0.863	0.0	0.484	0.871	0.008	0.4920000000000001	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.871	0.008	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473	0.871	0.008	0.473
0.473	0.863	0.008	0.863	0.008	0.473	0.867	0.023	0.473	0.871	0.027000000000000003	0.477	0.871	0.031	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473
0.473	0.863	0.027000000000000003	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.027000000000000003	0.473	0.863	0.059	0.473
0.461	0.84	0.047	0.855	0.051	0.473	0.863	0.059	0.484	0.867	0.063	0.5044000000000005	0.875	0.07	0.469
0.398	0.7806	-0.008	0.813	0.027000000000000003	0.496	0.848	0.063	0.535	0.883	0.102	0.574	0.93	0.133	0.457
0.422	0.762	-0.023	0.7929999999999999	0.004	0.527	0.8320000000000001	0.031	0.563	0.875	0.063	0.594	0.926	0.098	0.477
0.391	0.77	-0.008	0.805	0.039	0.488	0.852	0.078	0.531	0.898	0.125	0.5660000000000001	0.938	0.23	0.434
0.3706	0.762	-0.004	0.797	0.047	0.496	0.8440000000000001	0.078	0.5429999999999999	0.895	0.113	0.59	0.949	0.152	0.441
0.418	0.785	0.035	0.813	0.059	0.498	0.8440000000000001	0.086	0.531	0.875	0.117	0.563	0.914	0.152	0.457
0.398	0.754	0.027000000000000003	0.8009999999999999	0.063	0.48	0.852	0.098	0.539	0.887	0.145	0.5820000000000001	0.922	0.25040000000000057	0.434
-0.336	0.6796000000000001	0.022700000000000012	0.738	0.07400000000000001	0.457	0.852	0.129	0.523	0.969	0.32	0.5589999999999999	1.0	0.4804000000000006	-0.262
-0.301	0.961	-0.156	0.977	-0.145	-0.246	0.988	-0.121	-0.211	0.996	-0.078	-0.188	1.008	0.008	-0.266
-0.324	0.895	-0.266	0.957	-0.16499999999999998	-0.248	0.988	-0.09	-0.207	1.008	-0.016	-0.156	1.051	0.063	-0.289
-0.355	0.8590000000000001	-0.285	0.945	-0.204	-0.266	0.977	-0.107	-0.211	1.016	-0.004	-0.152	1.063	0.07400000000000001	-0.309
-0.398	0.863	-0.281	0.934	-0.17600000000000002	-0.293	0.965	-0.031	-0.223	1.008	0.098	-0.16	1.07	0.129	-0.355
-0.359	0.867	-0.27	0.938	-0.191	-0.27	0.98	-0.113	-0.211	1.012	-0.039	-0.156	1.063	0.078	-0.313
-0.332	0.91	-0.203	0.969	-0.156	-0.219	0.992	-0.113	-0.17600000000000002	1.004	0.0	-0.13699999999999998	1.035	0.051	-0.266
-0.363	0.8316000000000001	-0.301	0.925	-0.219	-0.238	0.977	-0.09	-0.172	1.023	0.055	-0.113	1.094	0.191	-0.297
-0.281	0.961	-0.219	0.984	-0.121	-0.191	0.996	-0.086	-0.156	1.008	-0.043	-0.129	1.023	-0.016	-0.23
-0.25	0.969	-0.199	0.984	-0.152	-0.145	0.996	-0.113	-0.047	1.008	-0.043	0.039	1.027	0.105	-0.199
-0.379	0.82	-0.398	0.902	-0.328	-0.262	0.961	-0.246	-0.191	1.012	-0.117	-0.13699999999999998	1.074400000000001	-0.031	-0.328
-0.227	0.965	-0.258	0.969	-0.234	-0.203	0.977	-0.223	-0.195	0.98	-0.219	-0.188	0.984	-0.211	-0.211
-0.7809999999999999	0.6086	-0.391	0.887	-0.35200000000000004	-0.227	0.949	-0.293	-0.199	0.969	-0.25	-0.17600000000000002	0.996	-0.141	-0.301
-0.348	0.8909999999999999	-0.355	0.953	-0.266	-0.211	0.965	-0.254	-0.207	0.969	-0.211	-0.17559999999999948	1.008	-0.129	-0.246
-0.281	0.922	-0.35539999999999994	0.941	-0.324	-0.215	0.965	-0.273	-0.191	0.977	-0.219	-0.16399999999999998	1.0	-0.1046999999999996	-0.254
-0.2734	0.941	-0.32	0.953	-0.277	-0.25	0.965	-0.254	-0.215	0.973	-0.234	-0.184	0.988	-0.199	-0.262
-0.336	0.906	-0.363	0.94025	-0.313	-0.281	0.961	-0.234	-0.23	0.977	-0.188	-0.16399999999999998	1.0	-0.117	-0.297
-0.301	0.871	-0.398	0.93	-0.355	-0.223	0.973	-0.246	-0.184	1.0	-0.117	-0.145	1.035	-0.035	-0.266
-0.285	0.902	-0.379	0.941	-0.324	-0.215	0.965	-0.27	-0.188	0.988	-0.16	-0.152	1.023	-0.004	-0.254
-0.531	0.8240000000000001	-0.379	0.871	-0.328	-0.248	0.938	-0.23	-0.168	0.977	-0.13699999999999998	-0.121	1.0590000000000002	-0.046599999999999454	-0.434
-0.5589999999999999	0.805	-0.363	0.8320000000000001	-0.309	-0.473	0.871	-0.273	-0.379	0.926	-0.223	-0.26959999999999945	0.965	-0.18	-0.52
-0.3164	0.91	-0.359	0.93	-0.355	-0.254	0.938	-0.344	-0.219	0.957	-0.309	-0.188	0.9773000000000004	-0.1906999999999996	-0.277
-0.293	0.934	-0.336	0.949	-0.313	-0.242	0.961	-0.273	-0.219	0.973	-0.23	-0.195	0.988	-0.08199999999999999	-0.27
-0.266	0.949	-0.309	0.961	-0.277	-0.242	0.988	-0.086	-0.211	1.0	-0.031	-0.188	1.008	0.043	-0.258
-0.344	0.949	-0.297	0.961	-0.246	-0.242	0.973	-0.215	-0.223	0.984	-0.141	-0.199	0.996	0.023	-0.266
-0.4920000000000001	0.848	-0.3324	0.938	-0.285	-0.234	0.973	-0.227	-0.199	0.992	-0.121	-0.172	1.008	-0.08199999999999999	-0.297
-0.363	0.895	-0.355	0.938	-0.324	-0.262	0.949	-0.297	-0.172	0.965	-0.238	-0.15959999999999944	0.992	-0.168	-0.305
-0.422	0.875	-0.371	0.93	-0.301	-0.289	0.953	-0.199	-0.203	0.977	-0.066	-0.14800000000000002	1.023	-0.02	-0.395
-0.438	0.895	-0.336	0.934	-0.316	-0.258	0.949	-0.285	-0.227	0.965	-0.195	-0.188	0.988	-0.121	-0.371
-0.285	0.898	-0.355	0.945	-0.313	-0.195	0.965	-0.281	-0.18	0.977	-0.25	-0.156	1.012	-0.098	-0.227
-0.48	0.797	-0.422	0.918	-0.348	-0.209	0.961	-0.289	-0.188	0.977	-0.233	-0.156	1.012	-0.105	-0.316
-0.277	0.934	-0.35200000000000004	0.945	-0.316	-0.254	0.98	-0.16	-0.242	0.992	-0.094	-0.219	0.996	-0.08199999999999999	-0.258
-0.266	0.953	-0.30939999999999995	0.969	-0.254	-0.246	0.977	-0.18	-0.234	0.988	-0.086	-0.219	0.992	-0.07	-0.258
-0.6214	0.816	-0.238	0.82	-0.09	-0.613	0.8240000000000001	-0.07400000000000001	-0.598	0.8320000000000001	-0.043	-0.27	0.961	-0.039	-0.617
-0.625	0.813	-0.262	0.813	-0.258	-0.625	0.813	-0.031	-0.266	0.961	-0.031	-0.254	0.965	-0.031	-0.625
-0.336	0.9056	-0.35200000000000004	0.934	-0.317	-0.246	0.953	-0.293	-0.215	0.98	-0.199	-0.184	1.004	-0.14459999999999945	-0.293
-0.238	0.945	-0.336	0.961	-0.293	-0.207	0.98	-0.199	-0.191	0.992	-0.17600000000000002	-0.16	1.004	-0.125	-0.227
-0.332	0.957	-0.234	0.969	-0.117	-0.316	0.973	-0.08199999999999999	-0.309	0.977	-0.066	-0.211	0.996	-0.004	-0.324
-0.633	0.813	-0.238	0.816	-0.086	-0.623	0.816	-0.051	-0.35425	0.934	-0.047	-0.3156999999999996	0.961	-0.047	-0.633
-0.344	0.934	-0.258	0.938	-0.254	-0.336	0.938	-0.246	-0.332	0.945	-0.238	-0.324	0.953	-0.23	-0.34
-0.648	0.7929999999999999	-0.238	0.8009999999999999	-0.219	-0.6	0.8320000000000001	-0.125	-0.336	0.949	-0.105	-0.332	0.957	-0.094	-0.637
-0.6093999999999999	0.8240000000000001	-0.328	0.926	-0.324	-0.313	0.93	-0.316	-0.301	0.934	-0.297	-0.289	0.941	-0.105	-0.32
-0.5164	0.879	-0.316	0.926	-0.316	-0.328	0.93	-0.309	-0.316	0.934	-0.297	-0.309	0.941	-0.102	-0.328
-0.633	0.805	-0.305	0.805	-0.258	-0.617	0.816	-0.08199999999999999	-0.336	0.926	-0.08199999999999999	-0.316	0.934	-0.07400000000000001	-0.633
-0.344	0.922	-0.32	0.926	-0.316	-0.332	0.93	-0.309	-0.328	0.934	-0.301	-0.313	0.941	-0.289	-0.336
-0.34	0.914	-0.32	0.926	-0.316	-0.332	0.93	-0.313	-0.316	0.938	-0.285	-0.254	0.98	-0.203	-0.332
-0.316	0.9136	-0.359	0.945	-0.305	-0.227	0.984	-0.13699999999999998	-0.199	1.0	-0.105	-0.18	1.02	-0.07	-0.266
-0.379	0.898	-0.336	0.93	-0.297	-0.281	0.949	-0.258	-0.195	0.973	-0.203	-0.16	1.004	-0.125	-0.355
-0.434	0.809	-0.383	0.8909999999999999	-0.305	-0.227	0.984	-0.156	-0.188	1.012	0.016	-0.13699999999999998	1.078	0.059	-0.316
-0.461	0.855	-0.359	0.91	-0.246	-0.262	0.953	-0.156	-0.207	0.984	-0.094	-0.133	1.074	0.09	-0.3670000000000001
-0.375	0.941	-0.184	0.969	-0.17600000000000002	-0.258	0.977	-0.156	-0.246	0.984	-0.09	-0.227	1.0	-0.016	-0.324
-0.539	0.8590000000000001	-0.184	0.867	-0.18	-0.258	0.973	-0.129	-0.25	0.98	0.098	-0.238	0.992	0.125	-0.535
-0.35939999999999994	0.922	-0.184	0.973	-0.168	-0.258	0.98	-0.152	-0.246	0.988	-0.094	-0.219	0.9964000000000004	0.047	-0.266
-0.293	0.965	-0.195	0.973	-0.16399999999999998	-0.273	0.98	-0.145	-0.266	0.984	-0.121	-0.262	0.988	-0.094	-0.281
-0.645	0.8009999999999999	-0.172	0.805	0.012	-0.633	0.809	0.031	-0.574	0.848	0.031	-0.262	0.977	0.043	-0.633
-0.633	0.809	-0.207	0.809	0.031	-0.633	0.809	0.031	-0.633	0.809	0.031	-0.258	0.969	0.031	-0.633
-0.301	0.961	-0.215	0.965	-0.203	-0.285	0.969	-0.191	-0.277	0.977	-0.16	-0.262	0.984	-0.08559999999999944	-0.293
-0.332	0.941	-0.227	0.957	-0.211	-0.293	0.965	-0.184	-0.27	0.977	-0.145	-0.23	0.992	0.004	-0.313
-0.6409999999999999	0.8009999999999999	-0.215	0.828	-0.18	-0.297	0.965	-0.156	-0.281	0.977	-0.004	-0.2455999999999995	0.984	0.012	-0.598
-0.6559999999999999	0.785	0.012	0.789	0.039	-0.648	0.7929999999999999	0.043	-0.645	0.8009999999999999	0.051	-0.6409999999999999	0.8009999999999999	0.055	-0.6559999999999999
-0.711	0.7340000000000001	-0.15239999999999998	0.742	0.039	-0.691	0.754	0.063	-0.6559999999999999	0.789	0.07	-0.25	0.973	0.07	-0.703
-0.281	0.957	-0.258	0.965	-0.215	-0.254	0.98	-0.16399999999999998	-0.227	0.992	-0.086	-0.211	1.0	0.031	-0.27
-0.301	0.957	-0.223	0.969	-0.184	-0.219	0.984	-0.117	-0.191	0.996	0.059	-0.168	1.008	0.184	-0.266
-0.246	0.961	-0.273	0.965	-0.258	-0.23	0.969	-0.246	-0.219	0.973	-0.234	-0.195	0.98	-0.215	-0.234
-0.441	0.8909999999999999	-0.266	0.914	-0.238	-0.348	0.957	-0.203	-0.219	0.988	-0.129	-0.184	1.0	0.016	-0.414
-0.434	0.895	-0.273	0.945	-0.254	-0.266	0.965	-0.223	-0.242	0.973	-0.19399999999999998	-0.223	0.984	-0.145	-0.3670000000000001
-0.332	0.8906	-0.328	0.945	-0.266	-0.258	0.969	-0.195	-0.211	0.996	-0.055	-0.172	1.043	0.078	-0.293
-0.359	0.8240000000000001	-0.35200000000000004	0.93	-0.262	-0.258	0.973	-0.152	-0.199	1.016	-0.031	-0.145	1.094	0.055	-0.298
-0.867	0.5429999999999999	-0.293	0.594	-0.188	-0.5660000000000001	0.8440000000000001	-0.133	-0.328	0.918	-0.09	-0.211	0.992	-0.043	-0.8440000000000001
-0.4103999999999999	0.863	-0.371	0.906	-0.316	-0.28300000000000003	0.941	-0.258	-0.234	0.98	-0.078	-0.172	1.043	0.059	-0.363
-0.438	0.879	-0.336	0.898	-0.32	-0.273	0.938	-0.316	-0.246	0.953	-0.301	-0.223	0.961	-0.285	-0.387
-0.32	0.918	-0.344	0.965	-0.235	-0.285	0.977	-0.129	-0.242	0.992	-0.094	-0.184	1.0203000000000004	-0.043	-0.301
-0.348	0.961	-0.156	0.965	-0.133	-0.313	0.969	-0.117	-0.301	0.977	-0.105	-0.293	0.98	-0.094	-0.332
-0.332	0.961	-0.254	0.965	-0.234	-0.273	0.969	-0.219	-0.25	0.973	-0.078	-0.23359999999999945	0.98	-0.063	-0.324
-0.449	0.926	-0.2384	0.949	-0.191	-0.332	0.961	-0.152	-0.266	0.969	-0.109	-0.234	0.984	0.039	-0.359
-0.359	0.949	-0.258	0.957	-0.246	-0.293	0.961	-0.215	-0.266	0.969	-0.14800000000000002	-0.25	0.977	-0.129	-0.336
-0.324	0.949	-0.242	0.961	-0.227	-0.281	0.965	-0.207	-0.266	0.977	-0.17600000000000002	-0.254	0.984	-0.125	-0.297
-0.648	0.8009999999999999	0.004	0.805	0.016	-0.625	0.813	0.023	-0.613	0.82	0.035	-0.605	0.828	0.043	-0.637
-0.598	0.8320000000000001	-0.219	0.949	-0.211	-0.234	0.977	-0.191	-0.215	0.988	-0.012	-0.195	0.996	0.066	-0.301
-0.324	0.887	-0.34439999999999993	0.934	-0.293	-0.242	0.977	-0.156	-0.191	1.004	-0.047	-0.145	1.051	0.016	-0.285
-0.441	0.863	-0.301	0.934	-0.238	-0.234	0.969	-0.195	-0.203	0.996	-0.062	-0.16399999999999998	1.051	0.051	-0.309
-0.254	0.965	-0.25	0.969	-0.234	-0.23	0.973	-0.223	-0.211	0.988	-0.145	-0.195	1.0	-0.055	-0.242
